instance,alpha,solution,time,gap,lb,nodes,ub
20387,0.2,968.187675,3600.001852,0.699798,290.652191,377192,968.187675
20388,0.2,455.359343,3257.10009,0.0,455.359343,779641,455.359343
20389,0.2,168.387544,776.571754,0.0,168.387544,111432,168.387544
20390,0.2,529.902627,2255.779172,0.0,529.902627,497426,529.902627
20391,0.2,859.01901,3302.338048,0.0,859.01901,581239,859.01901
20392,0.2,1081.530259,3600.000797,0.226577,836.480583,1088286,1081.530259
20393,0.2,881.809744,3600.001706,0.053323,834.789439,384236,881.809744
20394,0.2,875.051746,3600.000619,0.353845,565.419136,441228,875.051746
20395,0.2,1807.608513,3600.001232,0.068322,1684.109414,400897,1807.608513
20396,0.2,1308.296921,880.369161,0.0,1308.296921,248862,1308.296921
20397,0.2,181.455683,125.518035,0.0,181.455683,9336,181.455683
20398,0.2,80.972442,2470.841891,0.0,80.972442,163274,80.972442
20399,0.2,3.607726,275.799291,0.0,3.607726,19146,3.607726
20400,0.2,212.527954,35.081567,0.0,212.527954,2412,212.527954
20401,0.2,124.557583,20.480023,0.0,124.557583,1690,124.557583
20402,0.2,536.846574,1037.218167,0.0,536.846574,86055,536.846574
20403,0.2,734.226209,754.402538,0.0,734.226209,42609,734.226209
20404,0.2,565.042547,3600.002517,0.594608,229.063624,395328,565.042547
20405,0.2,998.965651,884.649038,0.0,998.965651,64008,998.965651
20406,0.2,513.577323,3600.000693,0.326298,345.998046,221694,513.577323
20407,0.2,271.537007,767.823974,0.0,271.537007,102198,271.537007
20408,0.2,226.852259,852.190251,0.0,226.852259,79291,226.852259
20409,0.2,243.667115,723.407895,0.0,243.667115,86396,243.667115
20410,0.2,503.718904,3600.000542,0.610007,196.446812,623785,503.718904
20411,0.2,251.299063,3600.000414,0.497465,126.286648,861028,251.299063
20412,0.2,312.141527,11.709182,0.0,312.141527,1829,312.141527
20413,0.2,544.768493,3600.001842,0.330717,364.604367,719422,544.768493
20414,0.2,218.887098,742.201609,0.0,218.887098,150735,218.887098
20415,0.2,590.776845,3600.000364,0.21512,463.688825,925849,590.776845
20416,0.2,959.456056,3600.001877,0.284223,686.756624,406046,959.456056
20417,0.2,821.87078,3600.002264,0.190389,665.395873,326439,821.87078
20418,0.2,769.46068,3600.000675,0.086337,703.027672,409074,769.46068
20419,0.2,766.112651,3600.001471,0.299374,536.758185,913855,766.112651
20420,0.2,433.517055,2414.488074,0.0,433.517055,364870,433.517055
20421,0.2,232.887046,3600.001173,0.747697,58.758063,324064,232.887046
20422,0.2,643.018745,3600.001496,0.207625,509.512046,602221,643.018745
20423,0.2,554.476724,3600.002732,0.420157,321.509597,720300,554.476724
20424,0.2,41.0,3.275757,0.0,41.0,528,41.0
20425,0.2,245.279287,1426.553743,0.0,245.279287,174508,245.279287
20426,0.2,460.548956,43.006201,0.0,460.548956,4694,460.548956
20427,0.2,977.001067,3600.000509,0.179703,801.430694,574128,977.001067
20428,0.2,1348.209537,3456.307516,0.0,1348.209537,1055444,1348.209537
20429,0.2,1178.83887,3600.004783,0.306649,817.349333,443507,1178.83887
20430,0.2,1626.187371,3600.000378,0.065475,1519.712706,379202,1626.187371
20431,0.2,1219.906853,3600.000984,0.010385,1207.238675,549389,1219.906853
20432,0.2,267.321136,3600.000378,0.140688,229.712359,415333,267.321136
20433,0.2,134.693506,3600.001609,1.0,0.0,375256,134.693506
20181,0.1,204.492387,31.973493,0.0,204.492387,12199,204.492387
20182,0.1,184.550772,8.296774,0.0,184.550772,3659,184.550772
20183,0.1,0.0,1.649976,0.0,0.0,1350,0.0
20184,0.1,52.0,1.920623,0.0,52.0,1412,52.0
20185,0.1,291.442282,6.0008,0.0,291.442282,2519,291.442282
20186,0.1,201.3239,13.035131,0.0,201.3239,6125,201.3239
20187,0.1,410.019705,36.445558,0.0,410.019705,15230,410.019705
20188,0.1,602.872407,118.958201,0.0,602.872407,57405,602.872407
20189,0.1,466.404577,138.896665,0.0,466.404577,60348,466.404577
20190,0.1,808.53819,54.572886,0.0,808.53819,20900,808.53819
20191,0.1,491.420923,19.971247,0.0,491.420923,3457,491.420923
20192,0.1,105.225469,8.509219,0.0,105.225469,1816,105.225469
20193,0.1,22.717735,0.33204,0.0,22.717735,0,22.717735
20194,0.1,339.024945,41.718168,0.0,339.024945,17631,339.024945
20195,0.1,7.0,3.353185,0.0,7.0,1550,7.0
20196,0.1,335.66527,1.728138,0.0,335.66527,1074,335.66527
20197,0.1,104.0,0.37835,0.0,104.0,30,104.0
20198,0.1,0.0,0.755786,0.0,0.0,180,0.0
20199,0.1,857.133163,90.641794,0.0,857.133163,11024,857.133163
20200,0.1,953.781159,193.58961,0.0,953.781159,105547,953.781159
20201,0.1,723.100558,174.293936,0.0,723.100558,52200,723.100558
20202,0.1,875.000776,26.271894,0.0,875.000776,4284,875.000776
20203,0.1,369.716297,29.926004,0.0,369.716297,7724,369.716297
20204,0.1,1056.477853,299.948124,0.0,1056.477853,102481,1056.477853
20205,0.1,358.544848,135.806896,0.0,358.544848,65058,358.544848
20206,0.1,135.680945,13.598966,0.0,135.680945,4456,135.680945
20207,0.1,128.824905,29.191293,0.0,128.824905,9174,128.824905
20208,0.1,0.66587,7.888145,0.0,0.66587,1659,0.66587
20209,0.1,241.548959,0.367547,0.0,241.548959,10,241.548959
20210,0.1,218.737445,10.931989,0.0,218.737445,1948,218.737445
20211,0.1,539.682541,62.392085,0.0,539.682541,8701,539.682541
20212,0.1,511.37673,35.883706,0.0,511.37673,11205,511.37673
20213,0.1,476.412343,41.707169,0.0,476.412343,17898,476.412343
20214,0.1,1111.626331,6.836736,0.0,1111.626331,1758,1111.626331
20215,0.1,967.37808,16.184464,0.0,967.37808,5263,967.37808
20216,0.1,931.019825,37.431013,0.0,931.019825,7414,931.019825
20217,0.1,111.872411,10.8787,0.0,111.872411,1969,111.872411
20218,0.1,391.652071,31.92846,0.0,391.652071,9316,391.652071
20219,0.1,59.030172,11.396866,0.0,59.030172,2444,59.030172
20220,0.1,214.367169,11.361593,0.0,214.367169,3355,214.367169
20221,0.1,291.777483,112.88603,0.0,291.777483,25746,291.777483
20222,0.1,47.0,1.233897,0.0,47.0,278,47.0
20223,0.1,426.451968,20.233603,0.0,426.451968,4064,426.451968
20224,0.1,308.091628,65.643712,0.0,308.091628,26984,308.091628
20225,0.1,180.037462,60.106657,0.0,180.037462,13039,180.037462
20226,0.1,497.629065,47.725576,0.0,497.629065,12031,497.629065
20227,0.1,192.263705,10.578471,0.0,192.263705,3392,192.263705
20228,0.1,448.22548,1.298743,0.0,448.22548,588,448.22548
20229,0.1,10.501754,10.362687,0.0,10.501754,2510,10.501754
20230,0.1,136.79623,4.798542,0.0,136.79623,675,136.79623
20231,0.1,213.3188,21.112765,0.0,213.3188,8107,213.3188
20232,0.1,79.042794,2.170676,0.0,79.042794,1232,79.042794
20233,0.1,641.416809,6.583017,0.0,641.416809,1947,641.416809
20234,0.1,323.98288,44.955741,0.0,323.98288,9346,323.98288
20235,0.1,959.252645,11.955386,0.0,959.252645,5521,959.252645
20236,0.1,418.482039,39.001507,0.0,418.482039,8752,418.482039
20237,0.1,555.028033,69.534593,0.0,555.028033,39953,555.028033
20238,0.1,519.816568,77.584118,0.0,519.816568,23959,519.816568
20239,0.1,638.542581,7.260953,0.0,638.542581,2629,638.542581
20240,0.1,1283.196051,41.58009,0.0,1283.196051,10918,1283.196051
20241,0.1,259.13133,49.762297,0.0,259.13133,16745,259.13133
20242,0.1,267.158685,4.320493,0.0,267.158685,1781,267.158685
20243,0.1,439.922032,43.699186,0.0,439.922032,14354,439.922032
20244,0.1,57.0,7.6342,0.0,57.0,2485,57.0
20245,0.1,241.947541,0.963223,0.0,241.947541,357,241.947541
20246,0.1,100.373353,3.747709,0.0,100.373353,577,100.373353
20247,0.1,175.735131,11.653096,0.0,175.735131,2825,175.735131
20248,0.1,520.701601,58.661144,0.0,520.701601,15982,520.701601
20249,0.1,530.954505,48.363016,0.0,530.954505,4960,530.954505
20250,0.1,1161.394711,25.034717,0.0,1161.394711,10581,1161.394711
20251,0.1,196.448964,43.39995,0.0,196.448964,10147,196.448964
20252,0.1,660.604598,25.437169,0.0,660.604598,4837,660.604598
20253,0.1,80.596154,17.018041,0.0,80.596154,2732,80.596154
20254,0.1,165.116175,44.337085,0.0,165.116175,10496,165.116175
20255,0.1,38.215989,16.134447,0.0,38.215989,3690,38.215989
20256,0.1,241.378181,3.009411,0.0,241.378181,2225,241.378181
20257,0.1,653.794972,125.897557,0.0,653.794972,43239,653.794972
20258,0.1,408.458636,44.32277,0.0,408.458636,9737,408.458636
20259,0.1,602.606791,27.597927,0.0,602.606791,6172,602.606791
20260,0.1,229.277282,7.51111,0.0,229.277282,1471,229.277282
20261,0.1,324.462549,45.402159,0.0,324.462549,6174,324.462549
20262,0.1,177.281891,2.971762,0.0,177.281891,2614,177.281891
20263,0.1,552.105225,0.725274,0.0,552.105225,182,552.105225
20264,0.1,451.352604,48.187349,0.0,451.352604,23709,451.352604
20265,0.1,130.2988,20.041495,0.0,130.2988,6228,130.2988
20266,0.1,14.30187,3.966188,0.0,14.30187,1857,14.30187
20267,0.1,68.569923,12.790858,0.0,68.569923,2663,68.569923
20268,0.1,525.40181,18.507596,0.0,525.40181,4990,525.40181
20269,0.1,346.499888,24.435409,0.0,346.499888,5005,346.499888
20270,0.1,238.60039,12.64053,0.0,238.60039,3738,238.60039
20271,0.1,413.222208,11.443084,0.0,413.222208,1615,413.222208
20272,0.1,447.84413,71.997706,0.0,447.84413,15784,447.84413
20273,0.1,600.308417,81.748654,0.0,600.308417,32022,600.308417
20274,0.1,408.514563,18.282969,0.0,408.514563,5025,408.514563
20275,0.1,692.668901,11.61955,0.0,692.668901,3261,692.668901
20276,0.1,570.682437,97.196326,0.0,570.682437,15531,570.682437
20277,0.1,0.0,1.548006,0.0,0.0,990,0.0
20278,0.1,147.886398,16.361699,0.0,147.886398,4247,147.886398
20279,0.1,239.573462,74.953125,0.0,239.573462,19724,239.573462
20280,0.1,273.792067,12.734968,0.0,273.792067,3981,273.792067
20281,0.1,211.41302,4.400117,0.0,211.41302,651,211.41302
20282,0.1,323.228801,127.616884,0.0,323.228801,32494,323.228801
20283,0.1,543.388417,140.66448,0.0,543.388417,24898,543.388417
20284,0.1,404.424464,10.862688,0.0,404.424464,3858,404.424464
20285,0.1,314.355973,691.472853,0.0,314.355973,364960,314.355973
20286,0.1,810.674365,27.107082,0.0,810.674365,10724,810.674365
20287,0.1,902.352787,13.209727,0.0,902.352787,6906,902.352787
20288,0.1,222.047965,9.848657,0.0,222.047965,6023,222.047965
20145,0.2,105.910126,93.804687,0.0,105.910126,50911,105.910126
20146,0.2,239.324749,214.038295,0.0,239.324749,92243,239.324749
20147,0.2,69.445529,9.291439,0.0,69.445529,4004,69.445529
20148,0.2,176.118845,0.707475,0.0,176.118845,1050,176.118845
20149,0.2,413.73879,0.201362,0.0,413.73879,40,413.73879
20150,0.2,259.384747,2.280039,0.0,259.384747,1614,259.384747
20151,0.2,289.379119,8.294519,0.0,289.379119,3877,289.379119
20152,0.2,749.804215,4.864083,0.0,749.804215,2652,749.804215
20153,0.2,820.281473,13.994145,0.0,820.281473,13112,820.281473
20154,0.2,919.974091,1.229993,0.0,919.974091,1265,919.974091
20155,0.2,256.115967,4.938031,0.0,256.115967,1850,256.115967
20156,0.2,186.040889,0.184566,0.0,186.040889,10,186.040889
20157,0.2,125.275847,63.25028,0.0,125.275847,35817,125.275847
20158,0.2,27.031822,3.163765,0.0,27.031822,1387,27.031822
20159,0.2,66.089365,10.414028,0.0,66.089365,2447,66.089365
20160,0.2,117.326728,9.638921,0.0,117.326728,3700,117.326728
20161,0.2,295.871662,443.281412,0.0,295.871662,269287,295.871662
20162,0.2,29.177426,1.247281,0.0,29.177426,1085,29.177426
20163,0.2,807.191676,30.891975,0.0,807.191676,38668,807.191676
20164,0.2,589.348229,16.822763,0.0,589.348229,15528,589.348229
20165,0.2,823.993668,21.394662,0.0,823.993668,6329,823.993668
20166,0.2,960.666418,13.515217,0.0,960.666418,7583,960.666418
20167,0.2,367.199749,12.399089,0.0,367.199749,6660,367.199749
20168,0.2,386.289459,143.872742,0.0,386.289459,88531,386.289459
20169,0.2,12.168107,5.117225,0.0,12.168107,2580,12.168107
20170,0.2,130.844827,58.888865,0.0,130.844827,29515,130.844827
20171,0.2,236.605596,102.77363,0.0,236.605596,50782,236.605596
20172,0.2,552.210995,12.778838,0.0,552.210995,9639,552.210995
20173,0.2,786.549659,18.627197,0.0,786.549659,15113,786.549659
20174,0.2,823.77168,64.267015,0.0,823.77168,52968,823.77168
20175,0.2,768.709275,65.090306,0.0,768.709275,58344,768.709275
20176,0.2,774.359957,30.01417,0.0,774.359957,27285,774.359957
20177,0.2,230.566451,33.524432,0.0,230.566451,12397,230.566451
20178,0.2,1396.430476,73.420444,0.0,1396.430476,36985,1396.430476
20179,0.2,1501.015731,10.818316,0.0,1501.015731,7022,1501.015731
20180,0.2,957.339516,22.939295,0.0,957.339516,8692,957.339516
20181,0.2,252.599661,33.627497,0.0,252.599661,15043,252.599661
20182,0.2,214.227694,13.954975,0.0,214.227694,6941,214.227694
20183,0.2,11.60035,4.644259,0.0,11.60035,2443,11.60035
20184,0.2,52.0,2.997425,0.0,52.0,1590,52.0
20185,0.2,317.213046,10.701143,0.0,317.213046,3467,317.213046
20186,0.2,221.862943,7.035481,0.0,221.862943,3707,221.862943
20187,0.2,469.797739,36.194047,0.0,469.797739,20228,469.797739
20188,0.2,656.663501,15.41567,0.0,656.663501,9448,656.663501
20189,0.2,520.972375,102.524396,0.0,520.972375,40359,520.972375
20190,0.2,871.642021,62.156986,0.0,871.642021,42341,871.642021
20191,0.2,523.708746,15.027412,0.0,523.708746,3348,523.708746
20192,0.2,145.302119,14.980878,0.0,145.302119,6423,145.302119
20193,0.2,23.486984,1.169711,0.0,23.486984,955,23.486984
20194,0.2,378.680437,9.199915,0.0,378.680437,6297,378.680437
20195,0.2,7.0,0.791899,0.0,7.0,761,7.0
20196,0.2,364.117668,3.566808,0.0,364.117668,1827,364.117668
20197,0.2,104.0,0.071192,0.0,104.0,0,104.0
20198,0.2,0.0,0.302594,0.0,0.0,20,0.0
20199,0.2,936.905614,39.184162,0.0,936.905614,20153,936.905614
20200,0.2,991.806451,625.143068,0.0,991.806451,445282,991.806451
20201,0.2,806.075871,64.094906,0.0,806.075871,48788,806.075871
20202,0.2,966.681638,28.861789,0.0,966.681638,7787,966.681638
20203,0.2,406.048831,30.400246,0.0,406.048831,16413,406.048831
20204,0.2,1141.508918,105.008571,0.0,1141.508918,95112,1141.508918
20205,0.2,430.520342,86.638882,0.0,430.520342,90551,430.520342
20206,0.2,241.057288,29.517437,0.0,241.057288,13567,241.057288
20207,0.2,181.094348,26.730276,0.0,181.094348,5953,181.094348
20208,0.2,13.323541,5.721852,0.0,13.323541,2564,13.323541
20209,0.2,248.75336,0.23633,0.0,248.75336,30,248.75336
20210,0.2,281.073584,7.98555,0.0,281.073584,3365,281.073584
20211,0.2,627.443137,22.783047,0.0,627.443137,13852,627.443137
20212,0.2,594.781191,43.750854,0.0,594.781191,17896,594.781191
20213,0.2,534.020801,118.425727,0.0,534.020801,63666,534.020801
20214,0.2,1149.844754,4.428312,0.0,1149.844754,3399,1149.844754
20215,0.2,1052.124719,41.345088,0.0,1052.124719,27944,1052.124719
20216,0.2,1001.725099,14.785382,0.0,1001.725099,8490,1001.725099
20217,0.2,169.940787,4.96262,0.0,169.940787,1649,169.940787
20218,0.2,422.81898,15.100404,0.0,422.81898,6119,422.81898
20219,0.2,82.017436,15.15735,0.0,82.017436,5510,82.017436
20220,0.2,243.396147,12.993677,0.0,243.396147,5119,243.396147
20221,0.2,347.392223,151.895252,0.0,347.392223,100237,347.392223
20222,0.2,47.0,0.204195,0.0,47.0,10,47.0
20223,0.2,486.044401,10.827977,0.0,486.044401,5068,486.044401
20224,0.2,364.916833,46.966592,0.0,364.916833,33454,364.916833
20225,0.2,230.485849,28.512317,0.0,230.485849,14264,230.485849
20226,0.2,550.413265,16.942178,0.0,550.413265,3562,550.413265
20227,0.2,264.483565,6.151138,0.0,264.483565,2498,264.483565
20228,0.2,526.216813,0.702442,0.0,526.216813,415,526.216813
20229,0.2,41.876407,10.346873,0.0,41.876407,3585,41.876407
20230,0.2,187.111674,4.046425,0.0,187.111674,1863,187.111674
20231,0.2,259.261188,17.365004,0.0,259.261188,11496,259.261188
20232,0.2,94.799318,1.352137,0.0,94.799318,1098,94.799318
20233,0.2,654.724816,3.811766,0.0,654.724816,2616,654.724816
20234,0.2,385.789647,22.972314,0.0,385.789647,7535,385.789647
20235,0.2,996.157699,5.74402,0.0,996.157699,5302,996.157699
20236,0.2,475.520756,19.765142,0.0,475.520756,8346,475.520756
20237,0.2,630.462785,223.655614,0.0,630.462785,150223,630.462785
20238,0.2,580.795892,125.52095,0.0,580.795892,106725,580.795892
20239,0.2,726.875579,11.311855,0.0,726.875579,4822,726.875579
20240,0.2,1355.327768,43.440893,0.0,1355.327768,18329,1355.327768
20241,0.2,310.353166,20.407675,0.0,310.353166,14784,310.353166
20242,0.2,302.017417,3.689974,0.0,302.017417,2494,302.017417
20243,0.2,516.985481,43.372891,0.0,516.985481,30929,516.985481
20244,0.2,64.715203,7.140397,0.0,64.715203,2270,64.715203
20245,0.2,246.773203,3.107013,0.0,246.773203,1628,246.773203
20246,0.2,103.988823,3.463541,0.0,103.988823,1273,103.988823
20247,0.2,262.335071,12.034228,0.0,262.335071,5489,262.335071
20248,0.2,610.222502,45.1644,0.0,610.222502,25382,610.222502
20249,0.2,624.927561,42.945713,0.0,624.927561,16690,624.927561
20250,0.2,1237.629722,14.975423,0.0,1237.629722,9529,1237.629722
